customerid,historical_recency,historical_orders,historical_items,historical_revenue,historical_aov,historical_lifetime_days,churn_probability,risk_level,retention_opportunity_score,retention_priority,future_churn
15680,295,1,331,478.89,478.89,0,0.8100596281825964,Critical Risk,387.9294553403636,Standard Retention,0
15681,112,3,450,703.22,234.40666666666667,97,0.5517653968925044,High Risk,388.01246240274696,Standard Retention,0
15683,46,1,131,193.75,193.75,0,0.6351462677477291,Critical Risk,123.05958937612252,Standard Retention,1
15687,115,5,657,1679.45,335.89,143,0.4229988337685371,High Risk,710.4053913725696,Standard Retention,0
15689,48,2,84,254.1,127.05,241,0.5083325069482318,High Risk,129.16729001554572,Standard Retention,1
15690,29,1,204,111.0,111.0,0,0.619863963245162,Critical Risk,68.80489992021299,Standard Retention,1
15691,181,1,72,136.8,136.8,0,0.7358209208393458,Critical Risk,100.66030197082252,Standard Retention,1
15694,105,9,739,3305.7799999999997,367.3088888888889,196,0.2038363194780628,Low Risk,673.8380282041904,Monitor,0
15695,195,2,212,409.98,204.99,0,0.7002415002229564,Critical Risk,287.08501026140766,Standard Retention,1
15696,8,7,794,2008.9,286.9857142857143,246,0.21830937788071605,Low Risk,438.5617092245705,Monitor,0
15700,101,2,357,696.68,348.34,1,0.6275713542087435,Critical Risk,437.2164110501474,Standard Retention,1
15701,2,2,501,964.97,482.485,36,0.5338466652235302,High Risk,515.14601654075,Standard Retention,0
15703,193,1,66,211.5,211.5,0,0.7449496156714802,Critical Risk,157.55684371451807,Standard Retention,1
15704,69,4,1028,2293.62,573.405,75,0.45910981760704056,High Risk,1053.0234598598604,Standard Retention,1
15705,130,1,62,143.1,143.1,0,0.6996414094084948,Critical Risk,100.1186856863556,Standard Retention,1
15706,4,2,289,878.76,439.38,40,0.5338527049721179,High Risk,469.1284030212983,Standard Retention,0
15707,15,1,79,158.88,158.88,0,0.6089133463762451,Critical Risk,96.74415247225781,Standard Retention,0
15708,67,6,989,2589.34,431.5566666666667,231,0.3026000516281996,Moderate Risk,783.5344176829624,Monitor,0
15709,212,1,121,133.25,133.25,0,0.7564298086476052,Critical Risk,100.7942720022934,Standard Retention,1
15712,0,4,395,865.9100000000001,216.47750000000002,216,0.36290945696117005,Moderate Risk,314.2469278772468,Monitor,1
15713,72,2,150,356.7,178.35,222,0.5356308813157907,High Risk,191.05953536534255,Standard Retention,1
15714,6,1,66,132.48000000000002,132.48000000000002,0,0.6008921574579491,Critical Risk,79.60619302002911,Standard Retention,0
15716,74,4,738,1101.11,275.2775,223,0.4223321836807506,High Risk,465.03419077271127,Standard Retention,1
15717,163,1,70,150.3,150.3,0,0.7235379211280696,Critical Risk,108.74774954554887,Standard Retention,1
15719,28,11,2173,4061.9700000000003,369.27000000000004,238,0.10391877810172405,Low Risk,422.11495908586005,Monitor,0
15722,37,3,590,1413.45,471.15000000000003,181,0.45982572085789497,High Risk,649.9406651465916,Standard Retention,0
15723,293,1,73,190.70000000000002,190.70000000000002,0,0.8056093263104533,Critical Risk,153.62969852740346,Standard Retention,1
15724,130,2,73,218.25,109.125,83,0.6259297616515217,Critical Risk,136.60917048044462,Standard Retention,1
15727,36,6,2625,4589.39,764.8983333333334,251,0.2674017978041618,Low Risk,1227.211136824442,Monitor,0
15729,141,1,28,85.0,85.0,0,0.7068103945633042,Critical Risk,60.078883537880856,Standard Retention,1
15730,21,2,489,777.22,388.61,114,0.5259119493701823,High Risk,408.74928528949306,Standard Retention,0
15732,141,2,215,294.12,147.06,159,0.6134473892478342,Critical Risk,180.427146125573,Standard Retention,1
15733,211,1,62,162.3,162.3,0,0.7561253111743325,Critical Risk,122.71913800359417,Standard Retention,1
15734,43,2,346,1339.45,669.725,85,0.5558988610584171,High Risk,744.5987294446968,Standard Retention,1
15737,8,6,539,1064.51,177.41833333333332,163,0.2837975382455419,Low Risk,302.1053174377618,Monitor,0
15738,25,13,2357,3853.45,296.41923076923075,275,0.06579260590742352,Low Risk,253.52851723396114,Monitor,0
15743,42,2,119,434.05,217.025,71,0.5557074823457977,High Risk,241.2048327121935,Standard Retention,0
15744,6,1,120,34.8,34.8,0,0.599259619425511,High Risk,20.85423475600778,Standard Retention,1
15745,2,2,243,607.75,303.875,162,0.4936494465960469,High Risk,300.0154511687475,Standard Retention,0
15746,63,1,178,196.88,196.88,0,0.6489638740030121,Critical Risk,127.76800751371303,Standard Retention,1
15747,49,2,281,525.37,262.685,52,0.5679901887361668,High Risk,298.40500545631994,Standard Retention,0
15749,164,3,18028,44534.3,14844.766666666668,97,0.571039943756802,High Risk,25430.86416724855,High Value - High Risk,1
15750,1,5,1265,1615.47,323.094,294,0.2905229304883886,Low Risk,469.3310785160772,Monitor,0
15752,22,6,1657,2093.37,348.895,279,0.26150769134352847,Low Risk,547.4323558278022,Monitor,0
15753,233,1,144,79.2,79.2,0,0.7690927915274756,Critical Risk,60.912149088976065,Standard Retention,1
15754,2,2,146,303.42,151.71,172,0.4893485332543488,High Risk,148.47813196003452,Standard Retention,0
15755,3,5,1318,2076.7400000000002,415.34800000000007,220,0.3092652484415089,Moderate Risk,642.2635120484192,Monitor,1
15756,81,3,166,359.89,119.96333333333332,96,0.5250752945323602,High Risk,188.9693477492511,Standard Retention,0
15757,146,1,167,261.36,261.36,0,0.713139838499772,Critical Risk,186.38622819030041,Standard Retention,0
15759,147,3,60,253.04000000000002,84.34666666666668,139,0.5694245910021157,High Risk,144.08719850717537,Standard Retention,1
15762,6,1,147,315.31,315.31,0,0.6041057749769884,Critical Risk,190.4805919079942,Standard Retention,0
15763,6,1,187,522.49,522.49,0,0.607690049268057,Critical Risk,317.5119738420671,Standard Retention,0
15764,17,6,2050,3279.9700000000003,546.6616666666667,188,0.27496364713573895,Low Risk,901.8725136958097,Monitor,1
15768,44,3,244,621.83,207.27666666666667,110,0.48812206262531777,High Risk,303.5289422023014,Standard Retention,1
15769,16,20,22840,43116.72,2155.8360000000002,283,0.003692777546077482,Low Risk,159.2204554765099,High Value - Low Risk,0
15775,174,1,68,104.9,104.9,0,0.7305594358083918,Critical Risk,76.6356848163003,Standard Retention,1
15776,62,1,138,241.62,241.62,0,0.6488601956525789,Critical Risk,156.77760047357611,Standard Retention,1
15777,170,4,378,1047.1100000000001,261.77750000000003,120,0.5373987037515991,High Risk,562.7155566853371,Standard Retention,1
15780,112,3,220,475.28000000000003,158.42666666666668,174,0.5282973993544481,High Risk,251.0891879651821,Standard Retention,1
15781,66,2,66,211.3,105.65,168,0.5462351499987108,High Risk,115.4194871947276,Standard Retention,0
15782,18,1,644,1638.34,1638.34,0,0.6368060602569194,Critical Risk,1043.3048407613214,Standard Retention,0
15785,86,4,1011,1665.8300000000002,416.45750000000004,137,0.4571081900688192,High Risk,761.4645362623412,Standard Retention,0
15786,43,1,2286,3147.64,3147.64,0,0.682178266570738,Critical Risk,2147.2515989887174,Standard Retention,0
15789,287,1,438,351.3,351.3,0,0.8043240383650715,Critical Risk,282.5590346776496,Standard Retention,1
15791,133,1,558,1223.24,1223.24,0,0.7181839929791138,Critical Risk,878.5113875717713,Standard Retention,0
15793,197,1,192,306.64,306.64,0,0.7489852169279343,Critical Risk,229.66882691878178,Standard Retention,0
15795,78,1,581,610.01,610.01,0,0.6678191756084225,Critical Risk,407.3763753128938,Standard Retention,1
15796,1,6,641,1884.76,314.12666666666667,230,0.25906153824047456,Low Risk,488.26882481411684,Monitor,0
15797,42,4,873,2207.4,551.85,206,0.3967506971386113,Moderate Risk,875.7874888637706,Monitor,1
15799,4,3,955,884.14,294.7133333333333,258,0.4090079737195974,High Risk,361.62030988444485,Standard Retention,1
15800,36,2,332,696.89,348.445,139,0.5309496901105083,High Risk,370.0135295411121,Standard Retention,1
15801,38,1,70,137.22,137.22,0,0.6276076824071489,Critical Risk,86.12032617990897,Standard Retention,0
15802,71,1,1,451.42,451.42,0,0.6593019877560286,Critical Risk,297.6221033128264,Standard Retention,1
15804,7,8,1634,2950.3,368.7875,120,0.20210658438560977,Low Risk,596.2750559128646,Monitor,0
15805,35,11,2273,3548.5,322.59090909090907,258,0.10546891594795066,Low Risk,374.2564482413029,Monitor,0
15806,86,2,413,521.88,260.94,119,0.5797760998270718,High Risk,302.57355097775223,Standard Retention,0
15807,6,1,380,635.6,635.6,0,0.6097954135877844,Critical Risk,387.5859648763958,Standard Retention,0
15808,235,4,1305,3651.27,912.8175,63,0.6027536405184106,Critical Risk,2200.8162850156573,Standard Retention,1
15809,113,4,251,399.21000000000004,99.80250000000001,118,0.490059819971879,High Risk,195.6367807309738,Standard Retention,0
15810,7,4,861,1391.98,347.995,218,0.36681968891506045,Moderate Risk,510.60567057598587,Monitor,1
15811,34,5,760,1773.8,354.76,259,0.3232547290930648,Moderate Risk,573.3892384652784,Monitor,0
15812,36,5,922,1801.14,360.228,210,0.3381408118824252,Moderate Risk,609.0389419139113,Monitor,1
15813,136,2,603,1303.9099999999999,651.9549999999999,31,0.6497630926546168,Critical Risk,847.2325941432814,Standard Retention,1
15815,69,4,1514,1874.7,468.675,119,0.4475645616253414,High Risk,839.0492836790276,Standard Retention,0
15819,60,3,1139,1585.47,528.49,145,0.4913386718916259,High Risk,779.0027241240161,Standard Retention,0
15820,248,1,128,206.98,206.98,0,0.7798858418135117,Critical Risk,161.42077153856064,Standard Retention,1
15822,288,1,160,440.2,440.2,0,0.8057120269484567,Critical Risk,354.67443426271063,Standard Retention,1
15823,301,1,1,15.0,15.0,0,0.8079839126867467,Critical Risk,12.1197586903012,Standard Retention,1
15825,101,1,220,532.94,532.94,0,0.6840092772866142,Critical Risk,364.5359042371282,Standard Retention,1
15826,139,1,488,720.0,720.0,0,0.7150815338282139,Critical Risk,514.858704356314,Standard Retention,0
15827,2,14,882,1836.09,131.1492857142857,299,0.05090234511621858,Low Risk,93.46128684443777,Monitor,1
15829,28,2,996,636.14,318.07,41,0.5542191079959915,High Risk,352.56094336057004,Standard Retention,1
15831,53,2,687,451.11,225.555,199,0.5268947467763083,High Risk,237.68748921826045,Standard Retention,0
15832,183,1,465,836.79,836.79,0,0.7470750354760153,Critical Risk,625.1449189359748,Standard Retention,1
15834,94,3,677,1783.22,594.4066666666666,111,0.5309681799449744,High Risk,946.8330778414772,Standard Retention,0
15835,66,3,333,675.51,225.17,193,0.48201242794006915,High Risk,325.6042151977961,Standard Retention,0
15838,6,13,9766,17340.62,1333.893846153846,289,0.04093485185005149,Low Risk,709.8357106880399,High Value - Low Risk,0
15839,9,2,540,790.36,395.18,67,0.5298796790787027,High Risk,418.79570315664347,Standard Retention,0
15840,101,1,256,241.74,241.74,0,0.6795072062487537,Critical Risk,164.26407203857372,Standard Retention,0
15841,1,4,942,1224.06,306.015,266,0.349022491499687,Moderate Risk,427.2244709451069,Monitor,1
15843,232,1,27,118.95,118.95,0,0.768896859063536,Critical Risk,91.46028138560762,Standard Retention,1
15845,15,6,1661,3070.0,511.6666666666667,250,0.25934181375328036,Low Risk,796.1793682225707,Monitor,0
15847,217,1,348,180.68,180.68,0,0.7604281580825497,Critical Risk,137.39415960235507,Standard Retention,0
15850,97,1,239,116.16,116.16,0,0.6744504008667697,Critical Risk,78.34415856468397,Standard Retention,0
15852,115,2,48,160.71,80.355,10,0.6343078156380261,Critical Risk,101.93960905118718,Standard Retention,1
15854,15,10,819,2839.94,283.994,275,0.12053688696741012,Low Risk,342.3175267742267,Monitor,1
15855,65,5,470,712.24,142.448,126,0.3899341179371539,Moderate Risk,277.7266761595585,Monitor,1
15856,24,17,7441,11247.93,661.6429411764706,270,0.02217802762467291,Low Risk,249.45690226038718,High Value - Low Risk,0
15858,6,3,902,970.12,323.37333333333333,289,0.40140184679947105,High Risk,389.40795961710285,Standard Retention,0
15860,4,7,382,863.15,123.30714285714285,293,0.21087993429459287,Low Risk,182.02101528637783,Monitor,0
15861,63,3,870,1123.76,374.58666666666664,132,0.49815821262349863,High Risk,559.8102730177828,Standard Retention,0
15862,41,3,499,659.73,219.91,261,0.439646041367884,High Risk,290.0476828716341,Standard Retention,1
15863,121,1,2,9.2,9.2,0,0.6908594758699996,Critical Risk,6.355907178003996,Standard Retention,0
15864,27,3,558,957.86,319.2866666666667,217,0.44060305847912173,High Risk,422.0360455948115,Standard Retention,0
15865,17,2,312,603.85,301.925,124,0.5185272921847622,High Risk,313.11270538576866,Standard Retention,0
15866,30,1,124,211.89,211.89,0,0.6223228429786506,Critical Risk,131.86398719874626,Standard Retention,1
15867,42,12,1485,2947.41,245.61749999999998,256,0.08952602925315382,Low Risk,263.8699138810381,Monitor,0
15869,206,2,175,149.64,74.82,0,0.7074534210445512,Critical Risk,105.86332992510664,Standard Retention,1
15874,106,6,1065,2207.75,367.9583333333333,106,0.36923414165389407,Moderate Risk,815.1766762363847,Monitor,0
15880,298,1,202,329.03,329.03,0,0.8099527836667476,Critical Risk,266.4987644098699,Standard Retention,1
15881,241,5,260,501.39,100.27799999999999,52,0.5658208411411498,High Risk,283.6969115397611,Standard Retention,1
15882,127,4,276,516.36,129.09,169,0.4863410193206518,High Risk,251.12704873641178,Standard Retention,1
15885,21,3,111,379.35,126.45,216,0.43585555693927197,High Risk,165.34180552491284,Standard Retention,1
15888,9,1,76,168.31,168.31,0,0.6040410308056278,Critical Risk,101.66614589489521,Standard Retention,1
15889,85,2,206,420.07,210.035,212,0.5502984598456747,High Risk,231.16387402737257,Standard Retention,1
15891,155,1,418,511.68,511.68,0,0.7233625024500785,Critical Risk,370.13012525365616,Standard Retention,1
15894,182,2,164,258.25,129.125,115,0.6590704215537418,Critical Risk,170.20493636625383,Standard Retention,1
15895,78,1,94,179.17,179.17,0,0.6605177160317103,Critical Risk,118.34495918140152,Standard Retention,1
15897,123,2,223,208.59,104.295,0,0.6439390628887643,Critical Risk,134.31924912796737,Standard Retention,1
15898,155,4,421,997.94,249.485,141,0.5180458378829261,High Risk,516.9786634568874,Standard Retention,1
15899,297,1,39,56.25,56.25,0,0.8062790489716889,Critical Risk,45.353196504657504,Standard Retention,1
15901,6,2,327,229.2,114.6,77,0.521891007412867,High Risk,119.6174188990291,Standard Retention,0
15903,6,3,1012,951.96,317.32,218,0.4226288567506987,High Risk,402.3257664723952,Standard Retention,0
15906,73,4,242,797.71,199.4275,110,0.45615457630783174,High Risk,363.87906706652046,Standard Retention,0
15907,105,2,237,477.59000000000003,238.79500000000002,33,0.6207764127276508,Critical Risk,296.47660695459876,Standard Retention,1
15909,102,1,98,191.94,191.94,0,0.6793648697324148,Critical Risk,130.3972930964397,Standard Retention,1
15910,28,5,510,663.36,132.672,217,0.3344323081642163,Moderate Risk,221.84901594381455,Monitor,0
15912,107,2,185,264.62,132.31,54,0.6155498106718004,Critical Risk,162.88679089997183,Standard Retention,1
15916,6,6,419,965.85,160.975,289,0.25244870431888194,Low Risk,243.82758106639213,Monitor,0
15917,176,1,42,123.1,123.1,0,0.732177204419141,Critical Risk,90.13101386399626,Standard Retention,1
15918,119,2,153,334.23,167.115,80,0.6181898469729339,Critical Risk,206.6175925537637,Standard Retention,1
15919,297,1,175,214.07999999999998,214.07999999999998,0,0.8081205000735505,Critical Risk,173.00243665574567,Standard Retention,0
15920,83,4,99,167.5,41.875,0,0.5005488727371438,High Risk,83.84193618347157,Standard Retention,1
15921,101,1,162,323.03000000000003,323.03000000000003,0,0.6806986835645249,Critical Risk,219.8860957518485,Standard Retention,1
15922,302,1,138,369.5,369.5,0,0.8125124253632353,Critical Risk,300.22334117171545,Standard Retention,1
15923,301,1,122,127.08,127.08,0,0.8092983618473188,Critical Risk,102.84563582355727,Standard Retention,1
15925,123,1,93,207.15,207.15,0,0.695446609249328,Critical Risk,144.0617651059983,Standard Retention,1
15932,17,7,1931,2195.65,313.6642857142857,200,0.23362747104090048,Low Risk,512.9641567909532,Monitor,1
15933,0,2,616,728.27,364.135,15,0.5377341844630538,High Risk,391.6156745189082,Standard Retention,0
15935,168,2,115,416.86,208.43,2,0.6793681496228636,Critical Risk,283.20140685178694,Standard Retention,1
15938,41,5,240,404.58000000000004,80.91600000000001,211,0.3472242594581934,Moderate Risk,140.4799908915959,Monitor,1
15939,18,15,4728,6115.01,407.6673333333334,241,0.04098309700982979,Low Risk,250.61204804607928,High Value - Low Risk,1
15940,240,1,4,35.8,35.8,0,0.7727929330396146,Critical Risk,27.665987002818202,Standard Retention,1
15942,62,1,232,337.44,337.44,0,0.6505049407980474,Critical Risk,219.50638722289312,Standard Retention,1
15944,205,1,50,325.1,325.1,0,0.7543787409419085,Critical Risk,245.24852868021446,Standard Retention,1
15945,294,1,52,181.0,181.0,0,0.8060378367357455,Critical Risk,145.89284844916992,Standard Retention,1
15947,11,1,898,1708.24,1708.24,0,0.6324878321411606,Critical Risk,1080.4410143768162,Standard Retention,1
15949,0,1,168,237.04000000000002,237.04000000000002,0,0.597723139976386,High Risk,141.68429310000255,Standard Retention,0
15950,7,3,558,1326.42,442.14000000000004,280,0.40425929273515543,High Risk,536.2176110697649,Standard Retention,0
15951,214,1,174,375.17,375.17,0,0.7609295565200834,Critical Risk,285.4779417196397,Standard Retention,1
15952,88,2,140,309.20000000000005,154.60000000000002,66,0.5962146012403,High Risk,184.3495547035008,Standard Retention,0
