customer_id,country,total_orders,total_items,total_revenue,average_order_value,first_purchase_date,last_purchase_date,recency,frequency,churn_status
15572,United Kingdom,7,1213,2533.42,361.92,2011-03-06,2011-12-05,4,7,Active
15573,United Kingdom,2,355,591.19,295.60,2011-09-15,2011-11-08,31,2,Active
15574,United Kingdom,4,332,675.64,168.91,2010-12-02,2011-06-15,177,4,Churned
15576,United Kingdom,1,394,921.37,921.37,2011-11-02,2011-11-02,37,1,Active
15577,United Kingdom,3,89,258.88,86.29,2011-02-07,2011-07-11,151,3,Churned
15578,United Kingdom,1,52,127.10,127.10,2011-06-30,2011-06-30,162,1,Churned
15579,United Kingdom,2,117,327.60,163.80,2011-01-30,2011-10-02,68,2,At Risk
15581,United Kingdom,13,283,3675.77,282.75,2010-12-08,2011-08-11,120,13,At Risk
15582,United Kingdom,3,453,682.91,227.64,2011-05-03,2011-11-15,24,3,Active
15584,United Kingdom,4,313,720.86,180.22,2011-06-30,2011-11-16,23,4,Active
15585,United Kingdom,1,320,455.30,455.30,2011-06-16,2011-06-16,176,1,Churned
15587,United Kingdom,4,312,913.68,228.42,2010-12-23,2011-10-20,50,4,Active
15589,United Kingdom,3,243,478.53,159.51,2011-02-02,2011-03-29,255,3,Churned
15592,United Kingdom,1,354,388.58,388.58,2011-10-24,2011-10-24,46,1,Active
15593,United Kingdom,1,60,199.80,199.80,2011-09-30,2011-09-30,70,1,At Risk
15594,United Kingdom,5,983,1771.78,354.36,2011-04-19,2011-11-24,15,5,Active
15596,United Kingdom,5,561,1406.59,281.32,2010-12-09,2011-08-31,100,5,At Risk
15597,United Kingdom,1,279,324.57,324.57,2011-11-04,2011-11-04,35,1,Active
15598,United Kingdom,1,160,240.68,240.68,2011-10-17,2011-10-17,53,1,Active
15599,United Kingdom,2,718,761.74,380.87,2011-05-19,2011-11-13,26,2,Active
15601,United Kingdom,14,4983,6776.56,484.04,2010-12-02,2011-11-28,11,14,Active
15602,United Kingdom,9,1137,1297.87,144.21,2010-12-06,2011-12-01,8,9,Active
15603,United Kingdom,1,96,48.48,48.48,2011-09-22,2011-09-22,78,1,At Risk
15604,United Kingdom,1,159,216.39,216.39,2011-10-18,2011-10-18,52,1,Active
15605,United Kingdom,5,441,1198.23,239.65,2010-12-01,2011-11-03,36,5,Active
15606,United Kingdom,9,892,2920.16,324.46,2011-01-19,2011-10-09,61,9,At Risk
15607,United Kingdom,1,202,104.76,104.76,2011-01-07,2011-01-07,336,1,Churned
15608,United Kingdom,4,714,1093.68,273.42,2011-08-11,2011-11-11,28,4,Active
15609,United Kingdom,1,148,298.48,298.48,2011-06-08,2011-06-08,184,1,Churned
15610,United Kingdom,1,66,112.46,112.46,2011-10-19,2011-10-19,51,1,Active
15611,United Kingdom,13,504,1591.45,122.42,2011-01-09,2011-11-30,9,13,Active
15612,United Kingdom,2,52,195.15,97.58,2011-10-09,2011-11-03,36,2,Active
15615,United Kingdom,23,5508,10399.74,452.16,2010-12-15,2011-11-29,10,23,Active
15618,United Kingdom,4,454,776.85,194.21,2011-07-26,2011-11-07,32,4,Active
15619,United Kingdom,1,136,336.40,336.40,2011-11-29,2011-11-29,10,1,Active
15620,United Kingdom,3,915,1553.18,517.73,2010-12-16,2011-10-14,56,3,Active
15621,United Kingdom,4,501,1293.03,323.26,2011-11-18,2011-12-05,4,4,Active
15622,United Kingdom,9,1674,3709.56,412.17,2011-03-02,2011-10-27,43,9,Active
15623,United Kingdom,1,125,301.03,301.03,2011-07-21,2011-07-21,141,1,Churned
15624,United Kingdom,4,357,588.13,147.03,2011-03-28,2011-08-15,116,4,At Risk
15625,United Kingdom,4,1188,1534.26,383.57,2011-04-18,2011-08-28,103,4,At Risk
15626,United Kingdom,2,766,675.80,337.90,2011-01-14,2011-09-26,74,2,At Risk
15628,United Kingdom,9,1894,2870.24,318.92,2010-12-08,2011-12-05,4,9,Active
15630,United Kingdom,2,800,1186.35,593.18,2011-05-19,2011-10-25,45,2,Active
15632,United Kingdom,8,2109,3285.31,410.66,2011-03-10,2011-11-24,15,8,Active
15634,United Kingdom,1,99,243.55,243.55,2011-11-22,2011-11-22,17,1,Active
15636,United Kingdom,2,284,724.76,362.38,2011-03-02,2011-09-11,89,2,At Risk
15637,United Kingdom,1,128,223.36,223.36,2011-10-18,2011-10-18,52,1,Active
15639,United Kingdom,1,323,425.32,425.32,2011-07-28,2011-07-28,134,1,Churned
15640,United Kingdom,15,6572,12416.11,827.74,2010-12-02,2011-12-05,4,15,Active
15641,United Kingdom,4,1562,1887.20,471.80,2010-12-15,2011-08-26,105,4,At Risk
15643,United Kingdom,3,246,664.00,221.33,2011-03-02,2011-06-01,191,3,Churned
15644,United Kingdom,4,550,803.54,200.89,2011-03-23,2011-06-26,166,4,Churned
15645,United Kingdom,1,256,612.01,612.01,2011-11-21,2011-11-21,18,1,Active
15646,United Kingdom,3,394,447.64,149.21,2010-12-02,2011-07-05,157,3,Churned
15648,United Kingdom,2,218,639.50,319.75,2011-03-17,2011-05-19,204,2,Churned
15649,United Kingdom,2,192,816.00,408.00,2010-12-07,2011-01-07,336,2,Churned
15651,United Kingdom,3,479,646.30,215.43,2011-03-24,2011-11-03,36,3,Active
15652,United Kingdom,1,208,337.74,337.74,2011-09-09,2011-09-09,91,1,At Risk
15653,United Kingdom,2,1200,877.44,438.72,2011-08-16,2011-09-08,92,2,At Risk
15654,United Kingdom,2,475,922.53,461.27,2011-11-13,2011-11-30,9,2,Active
15655,United Kingdom,1,324,560.67,560.67,2011-04-10,2011-04-10,243,1,Churned
15656,United Kingdom,4,343,748.50,187.13,2011-02-28,2011-10-25,45,4,Active
15657,United Kingdom,1,24,30.00,30.00,2011-11-17,2011-11-17,22,1,Active
15658,United Kingdom,5,242,1024.10,204.82,2010-12-02,2011-06-02,190,5,Churned
15659,United Kingdom,1,111,306.45,306.45,2011-10-27,2011-10-27,43,1,Active
15660,United Kingdom,9,1050,1600.86,177.87,2010-12-09,2011-11-14,25,9,Active
15661,United Kingdom,2,236,309.80,154.90,2011-01-05,2011-01-26,317,2,Churned
15663,United Kingdom,1,106,138.14,138.14,2011-08-25,2011-08-25,106,1,At Risk
15664,United Kingdom,1,157,386.43,386.43,2011-10-20,2011-10-20,50,1,Active
15665,United Kingdom,2,1654,2222.21,1111.11,2011-04-10,2011-06-24,168,2,Churned
15667,United Kingdom,1,240,301.32,301.32,2011-10-31,2011-10-31,39,1,Active
15668,United Kingdom,1,72,76.32,76.32,2011-05-06,2011-05-06,217,1,Churned
15669,United Kingdom,4,342,684.34,171.09,2011-03-21,2011-10-30,40,4,Active
15670,United Kingdom,1,91,173.05,173.05,2011-02-16,2011-02-16,296,1,Churned
15671,United Kingdom,7,1699,2657.13,379.59,2011-03-14,2011-11-21,18,7,Active
15673,United Kingdom,4,1451,2726.23,681.56,2011-01-16,2011-09-12,88,4,At Risk
15674,United Kingdom,5,1275,2446.60,489.32,2011-03-30,2011-09-27,73,5,At Risk
15675,United Kingdom,3,527,323.69,107.90,2011-03-04,2011-09-19,81,3,At Risk
15676,United Kingdom,3,2252,3435.76,1145.25,2011-03-01,2011-11-21,18,3,Active
15677,United Kingdom,1,319,657.23,657.23,2011-10-21,2011-10-21,49,1,Active
15678,United Kingdom,1,184,352.70,352.70,2011-10-18,2011-10-18,52,1,Active
15679,United Kingdom,4,1170,781.28,195.32,2011-06-10,2011-11-15,24,4,Active
15680,United Kingdom,3,952,1333.68,444.56,2010-12-08,2011-11-30,9,3,Active
15681,United Kingdom,5,816,1426.16,285.23,2011-03-04,2011-11-14,25,5,Active
15683,United Kingdom,1,131,193.75,193.75,2011-08-14,2011-08-14,117,1,At Risk
15687,United Kingdom,9,1310,2993.10,332.57,2011-01-13,2011-12-01,8,9,Active
15689,United Kingdom,2,84,254.10,127.05,2010-12-13,2011-08-12,119,2,At Risk
15690,United Kingdom,2,408,239.76,119.88,2011-08-31,2011-12-05,4,2,Active
15691,United Kingdom,1,72,136.80,136.80,2011-04-01,2011-04-01,252,1,Churned
15692,United Kingdom,1,138,191.04,191.04,2011-11-11,2011-11-11,28,1,Active
15694,United Kingdom,14,1677,6479.40,462.81,2010-12-02,2011-12-09,0,14,Active
15695,United Kingdom,2,212,409.98,204.99,2011-03-18,2011-03-18,266,2,Churned
15696,United Kingdom,8,1015,2711.11,338.89,2011-01-17,2011-11-06,33,8,Active
15699,United Kingdom,1,113,309.65,309.65,2011-11-22,2011-11-22,17,1,Active
15700,United Kingdom,2,357,696.68,348.34,2011-06-19,2011-06-20,172,2,Churned
15701,United Kingdom,4,912,1529.00,382.25,2011-08-21,2011-12-07,2,4,Active
15703,United Kingdom,1,66,211.50,211.50,2011-03-20,2011-03-20,264,1,Churned
15704,United Kingdom,4,1028,2293.62,573.41,2011-05-08,2011-07-22,140,4,Churned
15705,United Kingdom,1,62,143.10,143.10,2011-05-22,2011-05-22,201,1,Churned
15706,United Kingdom,4,321,1060.56,265.14,2011-08-15,2011-10-07,63,4,At Risk
15707,United Kingdom,4,594,916.98,229.25,2011-09-14,2011-11-04,35,4,Active
15708,United Kingdom,7,1217,3235.25,462.18,2010-12-05,2011-10-30,40,7,Active
15709,United Kingdom,1,121,133.25,133.25,2011-03-01,2011-03-01,283,1,Churned
15712,United Kingdom,5,486,1072.36,214.47,2011-02-25,2011-11-30,9,5,Active
15713,United Kingdom,2,150,356.70,178.35,2010-12-08,2011-07-19,143,2,Churned
15714,United Kingdom,2,186,330.03,165.02,2011-09-23,2011-11-28,11,2,Active
15716,United Kingdom,4,738,1101.11,275.28,2010-12-05,2011-07-17,145,4,Churned
15717,United Kingdom,1,70,150.30,150.30,2011-04-19,2011-04-19,234,1,Churned
15719,United Kingdom,13,2718,5030.07,386.93,2011-01-06,2011-11-07,32,13,Active
15720,United Kingdom,1,281,598.73,598.73,2011-11-15,2011-11-15,24,1,Active
15721,United Kingdom,1,388,471.40,471.40,2011-11-28,2011-11-28,11,1,Active
15722,United Kingdom,5,1023,2211.21,442.24,2011-02-22,2011-11-04,35,5,Active
15723,United Kingdom,1,73,190.70,190.70,2010-12-10,2010-12-10,364,1,Churned
15724,United Kingdom,2,73,218.25,109.13,2011-02-28,2011-05-22,201,2,Churned
15725,United Kingdom,1,221,415.25,415.25,2011-11-24,2011-11-24,15,1,Active
15727,United Kingdom,7,3063,5159.06,737.01,2010-12-15,2011-11-23,16,7,Active
15729,United Kingdom,1,28,85.00,85.00,2011-05-11,2011-05-11,212,1,Churned
15730,United Kingdom,3,689,1120.88,373.63,2011-05-17,2011-10-05,65,3,At Risk
15732,United Kingdom,2,215,294.12,147.06,2010-12-02,2011-05-11,212,2,Churned
15733,United Kingdom,1,62,162.30,162.30,2011-03-02,2011-03-02,282,1,Churned
15734,United Kingdom,2,346,1339.45,669.73,2011-05-23,2011-08-17,114,2,At Risk
15737,United Kingdom,8,597,1188.12,148.52,2011-04-11,2011-11-25,14,8,Active
15738,United Kingdom,16,2982,4812.42,300.78,2010-12-02,2011-11-21,18,16,Active
15739,United Kingdom,1,472,449.12,449.12,2011-10-04,2011-10-04,66,1,At Risk
15740,United Kingdom,1,152,154.88,154.88,2011-10-21,2011-10-21,49,1,Active
15743,United Kingdom,4,214,775.96,193.99,2011-06-08,2011-11-23,16,4,Active
15744,United Kingdom,1,120,34.80,34.80,2011-09-23,2011-09-23,77,1,At Risk
15745,United Kingdom,4,421,1094.59,273.65,2011-04-17,2011-11-20,19,4,Active
15746,United Kingdom,1,178,196.88,196.88,2011-07-28,2011-07-28,134,1,Churned
15747,United Kingdom,3,466,946.64,315.55,2011-06-20,2011-11-27,12,3,Active
15748,United Kingdom,1,50,144.36,144.36,2011-10-30,2011-10-30,40,1,Active
15749,United Kingdom,3,18028,44534.30,14844.77,2011-01-11,2011-04-18,235,3,Churned
15750,United Kingdom,8,1783,2463.05,307.88,2010-12-08,2011-12-07,2,8,Active
15752,United Kingdom,7,1960,2626.60,375.23,2010-12-02,2011-10-31,39,7,Active
15753,United Kingdom,1,144,79.20,79.20,2011-02-08,2011-02-08,304,1,Churned
15754,United Kingdom,3,199,458.57,152.86,2011-04-07,2011-10-19,51,3,Active
15755,United Kingdom,6,1427,2364.25,394.04,2011-02-18,2011-11-29,10,6,Active
15756,United Kingdom,4,241,528.01,132.00,2011-04-04,2011-10-09,61,4,At Risk
15757,United Kingdom,2,491,714.42,357.21,2011-05-06,2011-10-05,65,2,At Risk
15758,United Kingdom,1,47,205.25,205.25,2011-11-15,2011-11-15,24,1,Active
15759,United Kingdom,3,60,253.04,84.35,2010-12-16,2011-05-05,218,3,Churned
15762,United Kingdom,2,251,583.75,291.88,2011-09-23,2011-10-05,65,2,At Risk
15763,United Kingdom,2,271,1086.92,543.46,2011-09-23,2011-11-08,31,2,Active
15764,United Kingdom,6,2050,3279.97,546.66,2011-03-08,2011-09-12,88,6,At Risk
15766,United Kingdom,1,170,315.06,315.06,2011-10-06,2011-10-06,64,1,At Risk
15768,United Kingdom,3,244,621.83,207.28,2011-04-28,2011-08-16,115,3,At Risk
15769,United Kingdom,26,29672,56252.72,2163.57,2010-12-03,2011-12-02,7,26,Active
15773,United Kingdom,1,311,635.68,635.68,2011-12-04,2011-12-04,5,1,Active
15774,United Kingdom,1,87,270.80,270.80,2011-10-02,2011-10-02,68,1,At Risk
15775,United Kingdom,1,68,104.90,104.90,2011-04-08,2011-04-08,245,1,Churned
15776,United Kingdom,1,138,241.62,241.62,2011-07-29,2011-07-29,133,1,Churned
15777,United Kingdom,4,378,1047.11,261.78,2010-12-13,2011-04-12,241,4,Churned
15780,United Kingdom,3,220,475.28,158.43,2010-12-17,2011-06-09,183,3,Churned
15781,United Kingdom,3,180,345.46,115.15,2011-02-07,2011-11-14,25,3,Active
15782,United Kingdom,3,864,2614.74,871.58,2011-09-11,2011-11-30,9,3,Active
15783,United Kingdom,1,212,246.30,246.30,2011-11-29,2011-11-29,10,1,Active
15785,United Kingdom,5,1612,2328.97,465.79,2011-02-17,2011-11-07,32,5,Active
15786,United Kingdom,3,3340,4919.00,1639.67,2011-08-17,2011-10-24,46,3,Active
15787,United Kingdom,3,534,933.26,311.09,2011-10-09,2011-11-13,26,3,Active
15789,United Kingdom,1,438,351.30,351.30,2010-12-16,2010-12-16,358,1,Churned
15790,United Kingdom,1,113,218.75,218.75,2011-11-29,2011-11-29,10,1,Active
15791,United Kingdom,2,731,1612.69,806.35,2011-05-19,2011-10-27,43,2,Active
15793,United Kingdom,3,553,965.61,321.87,2011-03-16,2011-11-25,14,3,Active
15795,United Kingdom,1,581,610.01,610.01,2011-07-13,2011-07-13,149,1,Churned
15796,United Kingdom,8,860,2708.61,338.58,2011-02-10,2011-12-08,1,8,Active
15797,United Kingdom,4,873,2207.40,551.85,2011-01-24,2011-08-18,113,4,At Risk
15799,United Kingdom,3,955,884.14,294.71,2011-01-09,2011-09-25,75,3,At Risk
15800,United Kingdom,2,332,696.89,348.45,2011-04-07,2011-08-24,107,2,At Risk
15801,United Kingdom,3,570,1063.95,354.65,2011-08-22,2011-10-24,46,3,Active
15802,United Kingdom,1,1,451.42,451.42,2011-07-20,2011-07-20,142,1,Churned
15803,United Kingdom,1,290,415.82,415.82,2011-10-19,2011-10-19,51,1,Active
15804,United Kingdom,13,2565,4206.39,323.57,2011-05-25,2011-12-09,0,13,Active
15805,United Kingdom,17,3367,5488.18,322.83,2010-12-10,2011-11-16,23,17,Active
15806,United Kingdom,3,602,784.58,261.53,2011-03-08,2011-10-24,46,3,Active
15807,United Kingdom,3,430,903.90,301.30,2011-09-23,2011-10-20,50,3,Active
15808,United Kingdom,4,1305,3651.27,912.82,2010-12-05,2011-02-06,306,4,Churned
15809,United Kingdom,5,301,515.77,103.15,2011-02-10,2011-11-03,36,5,Active
15810,United Kingdom,4,861,1391.98,348.00,2011-02-16,2011-09-22,78,4,At Risk
15811,United Kingdom,6,1071,2218.62,369.77,2010-12-09,2011-11-17,22,6,Active
15812,United Kingdom,5,922,1801.14,360.23,2011-01-26,2011-08-24,107,5,At Risk
15813,United Kingdom,2,603,1303.91,651.96,2011-04-14,2011-05-16,207,2,Churned
15814,United Kingdom,4,1271,1945.33,486.33,2011-10-20,2011-11-23,16,4,Active
15815,United Kingdom,5,1856,2100.60,420.12,2011-03-25,2011-10-07,63,5,At Risk
15819,United Kingdom,4,1357,1905.45,476.36,2011-03-08,2011-10-21,49,4,Active
15820,United Kingdom,1,128,206.98,206.98,2011-01-24,2011-01-24,319,1,Churned
15821,United Kingdom,2,202,570.96,285.48,2011-10-09,2011-10-26,44,2,Active
15822,United Kingdom,2,375,885.47,442.74,2010-12-15,2011-12-06,3,2,Active
15823,United Kingdom,1,1,15.00,15.00,2010-12-02,2010-12-02,372,1,Churned
15825,United Kingdom,1,220,532.94,532.94,2011-06-20,2011-06-20,172,1,Churned
15826,United Kingdom,3,963,1654.31,551.44,2011-05-13,2011-10-14,56,3,Active
15827,United Kingdom,14,882,1836.09,131.15,2010-12-02,2011-09-27,73,14,At Risk
15829,United Kingdom,2,996,636.14,318.07,2011-07-22,2011-09-01,99,2,At Risk
15830,United Kingdom,1,415,576.00,576.00,2011-11-02,2011-11-02,37,1,Active
15831,United Kingdom,3,1092,794.64,264.88,2011-01-19,2011-10-12,58,3,Active
15832,United Kingdom,1,465,836.79,836.79,2011-03-30,2011-03-30,254,1,Churned
15834,United Kingdom,4,961,2225.15,556.29,2011-03-07,2011-09-30,70,4,At Risk
15835,United Kingdom,4,439,954.09,238.52,2011-01-13,2011-10-26,44,4,Active
15836,United Kingdom,1,26,137.37,137.37,2011-10-20,2011-10-20,50,1,Active
15837,United Kingdom,1,189,391.98,391.98,2011-10-06,2011-10-06,64,1,At Risk
15838,United Kingdom,19,18368,33643.08,1770.69,2010-12-07,2011-11-28,11,19,Active
15839,United Kingdom,3,675,1048.49,349.50,2011-07-14,2011-11-06,33,3,Active
15840,United Kingdom,2,396,355.56,177.78,2011-06-20,2011-10-12,58,2,Active
15841,United Kingdom,4,942,1224.06,306.02,2011-01-05,2011-09-28,72,4,At Risk
15843,United Kingdom,1,27,118.95,118.95,2011-02-09,2011-02-09,303,1,Churned
15844,United Kingdom,1,134,130.74,130.74,2011-10-24,2011-10-24,46,1,Active
15845,United Kingdom,8,1926,3711.77,463.97,2011-01-06,2011-11-22,17,8,Active
15847,United Kingdom,2,449,389.27,194.64,2011-02-24,2011-11-01,38,2,Active
15850,United Kingdom,2,298,234.88,117.44,2011-06-24,2011-11-20,19,2,Active
15852,United Kingdom,2,48,160.71,80.36,2011-05-26,2011-06-06,186,2,Churned
15853,United Kingdom,1,135,110.80,110.80,2011-10-19,2011-10-19,51,1,Active
15854,United Kingdom,12,926,2969.12,247.43,2010-12-13,2011-12-05,4,12,Active
15855,United Kingdom,5,470,712.24,142.45,2011-03-21,2011-07-26,136,5,Churned
15856,United Kingdom,27,10866,16143.64,597.91,2010-12-09,2011-12-05,4,27,Active
15857,United Kingdom,1,308,297.00,297.00,2011-11-21,2011-11-21,18,1,Active
15858,United Kingdom,5,1163,1427.57,285.51,2010-12-07,2011-11-24,15,5,Active
15860,United Kingdom,8,437,965.16,120.65,2010-12-06,2011-10-30,40,8,Active
15861,United Kingdom,8,2528,3146.92,393.37,2011-03-17,2011-11-27,12,8,Active
15862,United Kingdom,4,585,832.88,208.22,2010-12-01,2011-12-01,8,4,Active
15863,United Kingdom,2,19,68.84,34.42,2011-05-31,2011-11-14,25,2,Active
15864,United Kingdom,6,1192,1936.32,322.72,2011-01-27,2011-11-17,22,6,Active
15865,United Kingdom,3,368,895.13,298.38,2011-05-10,2011-10-30,40,3,Active
15866,United Kingdom,1,124,211.89,211.89,2011-08-30,2011-08-30,101,1,At Risk
15867,United Kingdom,15,2052,3810.14,254.01,2010-12-05,2011-12-04,5,15,Active
15869,United Kingdom,2,175,149.64,74.82,2011-03-07,2011-03-07,277,2,Churned
15870,United Kingdom,1,333,351.44,351.44,2011-11-07,2011-11-07,32,1,Active
15872,United Kingdom,2,187,316.25,158.13,2011-11-25,2011-11-25,14,2,Active
15874,United Kingdom,7,2534,4405.88,629.41,2011-02-28,2011-10-07,63,7,At Risk
15877,United Kingdom,2,368,490.33,245.17,2011-11-22,2011-12-08,1,2,Active
15880,United Kingdom,1,202,329.03,329.03,2010-12-05,2010-12-05,369,1,Churned
15881,United Kingdom,5,260,501.39,100.28,2010-12-10,2011-01-31,312,5,Churned
15882,United Kingdom,4,276,516.36,129.09,2010-12-06,2011-05-25,198,4,Churned
15883,United Kingdom,2,223,396.48,198.24,2011-11-06,2011-12-07,2,2,Active
15885,United Kingdom,3,111,379.35,126.45,2011-02-03,2011-09-08,92,3,At Risk
15886,United Kingdom,1,147,181.09,181.09,2011-10-10,2011-10-10,60,1,Active
15888,United Kingdom,1,76,168.31,168.31,2011-09-20,2011-09-20,80,1,At Risk
15889,United Kingdom,2,206,420.07,210.04,2010-12-05,2011-07-06,156,2,Churned
15891,United Kingdom,1,418,511.68,511.68,2011-04-27,2011-04-27,226,1,Churned
15894,United Kingdom,2,164,258.25,129.13,2010-12-05,2011-03-31,253,2,Churned
15895,United Kingdom,1,94,179.17,179.17,2011-07-13,2011-07-13,149,1,Churned
15897,United Kingdom,2,223,208.59,104.30,2011-05-29,2011-05-29,194,2,Churned
15898,United Kingdom,5,567,1383.83,276.77,2010-12-06,2011-12-08,1,5,Active
15899,United Kingdom,1,39,56.25,56.25,2010-12-06,2010-12-06,368,1,Churned
15900,United Kingdom,1,216,337.28,337.28,2011-11-16,2011-11-16,23,1,Active
15901,United Kingdom,3,379,351.73,117.24,2011-07-08,2011-11-23,16,3,Active
15903,United Kingdom,7,2410,5126.76,732.39,2011-02-17,2011-11-30,9,7,Active
15904,United Kingdom,1,84,164.68,164.68,2011-12-01,2011-12-01,8,1,Active
15906,United Kingdom,7,544,1567.69,223.96,2011-03-29,2011-11-20,19,7,Active
15907,United Kingdom,3,478,882.72,294.24,2011-05-13,2011-12-06,3,3,Active
15909,United Kingdom,1,98,191.94,191.94,2011-06-19,2011-06-19,173,1,Churned
15910,United Kingdom,8,1013,1228.88,153.61,2011-01-27,2011-12-09,0,8,Active
15912,United Kingdom,2,185,264.62,132.31,2011-04-20,2011-06-14,178,2,Churned
15916,United Kingdom,8,752,1502.86,187.86,2010-12-08,2011-11-23,16,8,Active
15917,United Kingdom,1,42,123.10,123.10,2011-04-06,2011-04-06,247,1,Churned
15918,United Kingdom,2,153,334.23,167.12,2011-03-13,2011-06-02,190,2,Churned
15919,United Kingdom,2,385,525.69,262.85,2010-12-06,2011-11-20,19,2,Active
15920,United Kingdom,4,99,167.50,41.88,2011-07-08,2011-07-08,154,4,Churned
15921,United Kingdom,1,162,323.03,323.03,2011-06-20,2011-06-20,172,1,Churned
15922,United Kingdom,1,138,369.50,369.50,2010-12-01,2010-12-01,373,1,Churned
15923,United Kingdom,1,122,127.08,127.08,2010-12-02,2010-12-02,372,1,Churned
15925,United Kingdom,1,93,207.15,207.15,2011-05-29,2011-05-29,194,1,Churned
15930,United Kingdom,1,139,426.63,426.63,2011-10-03,2011-10-03,67,1,At Risk
15932,United Kingdom,8,2325,2495.87,311.98,2011-02-23,2011-12-05,4,8,Active
15933,United Kingdom,3,885,1107.46,369.15,2011-09-14,2011-11-18,21,3,Active
15935,United Kingdom,2,115,416.86,208.43,2011-04-12,2011-04-14,239,2,Churned
15937,United Kingdom,1,73,145.35,145.35,2011-10-06,2011-10-06,64,1,At Risk
15938,United Kingdom,5,240,404.58,80.92,2011-01-20,2011-08-19,112,5,At Risk
15939,United Kingdom,15,4728,6115.01,407.67,2011-01-12,2011-09-11,89,15,At Risk
15940,United Kingdom,1,4,35.80,35.80,2011-02-01,2011-02-01,311,1,Churned
15942,United Kingdom,1,232,337.44,337.44,2011-07-29,2011-07-29,133,1,Churned
15944,United Kingdom,1,50,325.10,325.10,2011-03-08,2011-03-08,276,1,Churned
15945,United Kingdom,1,52,181.00,181.00,2010-12-09,2010-12-09,365,1,Churned
15947,United Kingdom,1,898,1708.24,1708.24,2011-09-18,2011-09-18,82,1,At Risk
15948,United Kingdom,2,567,955.24,477.62,2011-10-27,2011-12-01,8,2,Active
15949,United Kingdom,2,284,364.72,182.36,2011-09-29,2011-11-23,16,2,Active
15950,United Kingdom,4,719,1744.71,436.18,2010-12-15,2011-11-08,31,4,Active
15951,United Kingdom,2,313,708.22,354.11,2011-02-27,2011-12-01,8,2,Active
